Columbianus,Columbianus,Latin
Columbkille,Columbkille,Latin
Cominius,Cominius,Latin
Comitassa,Comitassa,Latin
Communis,Communis,Latin
Compagnus,Compagnus,Latin
Conchenna,Conchenna,Latin
Concord,Concord,Latin
Concordia,Concordia,Latin
Concordius,Concordius,Latin
Concordus,Concordus,Latin
Condedus,Condedus,Latin
Condilucus,Condilucus,Latin
Congallus,Congallus,Latin
Congallus,Comgall,Latin
Conganus,Conganus,Latin
Conhoiarnus,Conhoiarnus,Latin
Connidrius,Connidrius,Latin
Cono,Cono,Latin
Conoganus,Gueneganus,Latin
Conoganus,Conoganus,Latin
Conon,Conon,Latin
Conrad,Conradus,Latin
Conrad,Conrad,English
Consolata,Consolata,Latin
Consortia,Consortia,Latin
Constabilis,Constabilis,Latin
Constance,Constance,English
Constance,Constantia,Latin
Constanius,Constanius,Latin
Constant,Constans,Latin
Constant,Constant,English
Constantianus,Constantianus,Latin
Constantine,Constantine,English
Constantine,Constantius,Latin
Constantine,Constantinus,Latin
Consulis,Consulis,Latin
Contardus,Contardus,Latin
Contextus,Contextus,Latin
Contus,Contus,Latin
Conus,Conus,Latin
Convallus,Convallus,Latin
Convoio,Convoio,Latin
Convoion,Convoion,Latin
Copris,Copris,Latin
Corbianus,Corbianus,Latin
Corbicanus,Corbicanus,Latin
Corbinianus,Corbinianus,Latin
Corcodemus,Corcodemus,Latin
Corcodemus,Corcodemus,Latin
Corcodemus,Curcodomus,Latin
Corcunutanus,Corcunutanus,Latin
Cordula,Cordula,Latin
Corentinus,Corentinus,Latin
Cormacus,Cormacus,Latin
Cornelius,Cornelius,English
Cornibutus,Cornibutus,Latin
Corona,Corona,Latin
Corpreus,Corpreus,Latin
Cortilia,Cortilia,Latin
Cosma,Cosma,Latin
Cosmas,Cosmas,Latin
Craphaildis,Craphaildis,Latin
Crato,Crato,Latin
Creatus,Creatus,Latin
Crementius,Crementius,Latin
Crescens,Crescens,Latin
Crescentia,Crescentia,Latin
Crescentiana,Crescentiana,Latin
Crescentianus,Crescentianus,Latin
Crescentio,Crescentio,Latin
Crescentius,Crescentius,Latin
Crescentus,Crescentus,Latin
Criscinus,Criscinus,Latin
Crispianus,Crispianus,Latin
Crispin,Crispin,English
Crispin,Crispinus,Latin
Crispina,Crispina,Latin
Crispulus,Crispulus,Latin
Crispus,Crispus,Latin
Cronanus,Cronanus,Latin
Croscius,Croscius,Latin
Ctesiphon,Ctesiphon,Latin
Cuannatheus,Cuannatheus,Latin
Cucufatus,Cucufatus,Latin
Cucufatus,Cucufatis,Latin
Cucufatus,Cucufatus,Latin
Culanus,Culanus,Latin
Culmatius,Culmatius,Latin
Cuminus,Cuminus,Latin
Cunegunda,Cunegundis,Latin
Cunegunda,Cunegunda,English
Cunera,Cunera,Latin
Cuthbertus,Cuthbertus,Latin
Cuthbertus,Gutbertus,Latin
Cuthbertus,Cunibertus,Latin
Cuthbertus,Gumbertus,Latin
Cuthbertus,Gumpertus,Latin
Cuthbertus,Gundelbertus,Latin
Cuthburga,Cuthburga,Latin
Cuthmannus,Cuthmannus,Latin
Cyprian,Cyprian,English
Cyprian,Cyprianus,Latin
Cyprian,Cyprian,English
Cyria,Cyria,Latin
Cyriaca,Cyriaca,Latin
Cyriacus,Cyriacus,Latin
Cyril,Cyril,English
Cyril,Cyrillus,Latin
Cyrus,Cyrus,English
Daconna,Daconna,Latin
Daderca,Darerca,Latin
Daderca,Moduenna,Latin
Daderca,Monynna,Latin
Daderca,Daderca,Latin
Dafrosa,Dafrosa,Latin
Daganus,Daganus,Latin
Dageus,Degas,Latin
Dageus,Dageus,Latin
Dagobertus,Dagobertus,Latin
Dallanus,Dallanus,Latin
Dalmatius,Dalmatius,Latin
Dalphina,Dalphina,Latin
Damasus,Damasus,Latin
Damian,Damianus,Latin
Damian,Damian,English
Damnius,Damnius,Latin
Daniel,Daniel,English
Danielis,Danielis,Latin
Dardulacha,Dardulacha,Latin
Dardulacha,Dardalucha,Latin
Dardulacha,Darlugdacha,Latin
Daria,Daria,English
Darius,Darius,English
Dasius,Dasius,Latin
Dathus,Dathus,Latin
Davanzatus,Davanzatus,Latin
David,David,English
Davidagius,Davidagius,Latin
Davidagius,Divagius,Latin
Davinus,Davinus,Latin
Decentius,Decentius,Latin
Declan,Declan,Latin
Declanus,Declanus,Latin
Decorosus,Decorosus,Latin
Decumanus,Decumanus,Latin
Defendens,Defendens,Latin
Deicolus,Deicolus,Latin
Delphinus,Delphinus,Latin
Demetria,Demetria,Latin
Demetrianus,Dimitrianus,Latin
Demetrianus,Demetrianus,Latin
Denise,Denise,English
Denise,Dionysia,Latin
Dennis,Dionysius,Latin
Dennis,Dennis,English
Dentelinus,Dentelinus,Latin
Deocarus,Gottlieb,Latin
Deocarus,Deocarus,Latin
Deodatus,Deodatus,Latin
Deppa,Deppa,Latin
Derbillia,Derbillia,Latin
Derek,Theodoricus,Latin
Derek,Derek,English
Desiderat,Desiderat,Latin
Desideratus,Desideratus,Latin
Desiderius,Desiderius,Latin
Designatus,Designatus,Latin
Deusdedit,Deusdedit,Latin
Devota,Devota,Latin
Devota,Deivota,Latin
Diaconanus,Diaconanus,Latin
Diana,Diana,English
Diateria,Diateria,Latin
Dicentius,Dicentius,Latin
Dictinus,Dictinus,Latin
Dicullus,Dicullus,Latin
Didacus,Didacus,Latin
Didimus,Didimus,Latin
Diepurgis,Diepurgis,Latin
Digna,Digna,Latin
Digna-Merita,Digna-Merita,Latin
Dimitry,Demetrius,Latin
Dimitry,Dimitry,English
Dinocus,Dinocus,Latin
Diocletianus,Diocletianus,Latin
Diogenes,Diogenes,Latin
Dioscoridus,Dioscoridus,Latin
Disciola,Disciola,Latin
Disibodus,Disibodus,Latin
Divinicus,Divinicus,Latin
Divitianus,Divitianus,Latin
Doda,Doda,Latin
Dodo,Dodo,Latin
Dodolinus,Dodolinus,Latin
Dogmael,Dogmael,Latin
Domangartus,Domangartus,Latin
Domania,Domania,Latin
Dominator,Dominator,Latin
Dominic,Dominic,English
Dominic,Dominicus,Latin
Dominique,Dominique,English
Dominique,Dominica,Latin
Dominius,Dominius,Latin
Domitianus,Domitianus,Latin
Domitilla,Domitilla,Latin
Domitius,Domitius,Latin
Domninus,Domninus,Latin
Domnius,Domnius,Latin
Domnius,Domnio,Latin
Domnolenus,Domnolenus,Latin
Domnolus,Domnolus,Latin
Domnus,Domnus,Latin
Donanus,Donanus,Latin
Donata,Donata,Latin
Donatianis,Donatianis,Latin
Donatianus,Donatianus,Latin
Donatus,Donatus,English
Donevaldus,Donevaldus,Latin
Donoaldus,Donoaldus,Latin
Donorcius,Donorcius,Latin
Dorbheneus,Dorbheneus,Latin
Dorotheus,Dorotheus,Latin
Dorothy,Dorothy,English
Dorothy,Dorothea,Latin
Dorus,Dorus,Latin
Drausus,Drausus,Latin
Droctoaldus,Droctoaldus,Latin
Droctoveus,Droctoveus,Latin
Drogo,Drogo,Latin
Drostanus,Drostanus,Latin
Druthmarus,Druthmarus,Latin
Dubricius,Dubricius,Latin
Dulcardus,Dulcardus,Latin
Dulcidius,Dulcidius,Latin
Dulcilinus,Dulcilinus,Latin
Dulcissima,Dulcissima,Latin
Dulcissimus,Dulcissimus,Latin
Dunstanus,Dunstanus,Latin
Duthacus,Duthacus,Latin
Dutherius,Dutherius,Latin
Duvanus,Duvanus,Latin
Dymna,Dymna,Latin
Dymna,Dymphna,Latin
Eadbertus,Eadbertus,Latin
Eadburga,Eadburga,Latin
Eadnochus,Eadnochus,Latin
Eadsius,Eadsius,Latin
Ealswitha,Ealswitha,Latin
Eanswida,Eanswida,Latin
Earcongota,Earcongota,Latin
Earcongota,Eorcungoda,Latin
Eata,Eata,Latin
Ebba,Ebba,Latin
Ebbo,Ebbo,Latin
Eberhardi,Eberhardi,Latin
Eberhardus,Eberhardus,Latin
Ebregisilius,Evergisilus,Latin
Ebregisilius,Ebregisilius,Latin
Ebrulfus,Ebrulfus,Latin
Ecclesius,Ecclesius,Latin
Echenus,Ecianus,Latin
Echenus,Echenus,Latin
Edentius,Edentius,Latin
Edgarus,Edgarus,Latin
Edibius,Edibius,Latin
Edicius,Ecdicus,Latin
Edicius,Edicius,Latin
Edicius,Hecdicus,Latin
Edictius,Edictius,Latin
Edigna,Edigna,Latin
Editha,Editha,Latin
Editha,Eadgitha,Latin
Edmund,Edmundus,Latin
Edmund,Edmund,English
Edward,Edwardus,Latin
Edward,Eadweardus,Latin
Edward,Eduardus,Latin
Edward,Eduardus,Latin
Edward,Edward,English
Edward,Edward,English
Edwinus,Edwinus,Latin
Effremus,Effremus,Latin
Effremus,Ephremus,Latin
Egbertus,Egbertus,Latin
Egecius,Egecius,Latin
Egelwinus,Egelwinus,Latin
Egemonius,Hegemonius,Latin
Egemonius,Agemonius,Latin
Egemonius,Igomonus,Latin
Egemonius,Egemonius,Latin
Egidius,Egidius,Latin
Egwinus,Egwinus,Latin
Ehoarnus,Ehoarnus,Latin
Eigil,Eigil,Latin
Eigilis,Eigilis,Latin
Einbeta,Einbeta,Latin
Ela,Ela,Latin
Elaphius,Elaphius,Latin
Eldradus,Eldradus,Latin
Eldradus,Heldradus,Latin
Eleuchadius,Eleuchadius,Latin
Eleutherius,Eleutherius,Latin
Elfegus,Alphegus,Latin
Elfegus,Aelfeagus,Latin
Elfegus,Elphegus,Latin
Elfegus,Elfegus,Latin
Elfleda,Elfleda,Latin
Elfledis,Ethelfledis,Latin
Elfledis,Elfledis,Latin
Elfledis,Elfledis,Latin
Elgiva,Aelfgiva,Latin
Elgiva,Elgiva,Latin
Elgive,Elgive,Latin
Elgive,Aelgive,Latin
Elias,Elias,English
Elias,Elia,Latin
Elias,Elias,English
Eligius,Elegius,Latin
Eligius,Elogius,Latin
Eligius,Heligius,Latin
Eligius,Eloy,Latin
Eligius,Eligius,Latin
Eliphius,Eliphius,Latin
Eliphius,Elisius,Latin
Eliseus,Eliseus,Latin
Elius,Elius,Latin
Elizabeth,Elisabeth,Latin
Elizabeth,Elizabeth,English
Elmer,Adelmarus,Latin
Elmer,Elmer,English
Elmer,Aldemari,Latin
Elmerus,Elmerus,Latin
Eloquius,Eloquius,Latin
Elpidius,Ilpidius,Latin
Elpidius,Elpidius,Latin
Elpidius,Elpidius,Latin
Elsiarius,Elsiarius,Latin
Elvanus,Elvan,Latin
Elvanus,Elvanus,Latin
Elwinus,Elwinus,Latin
Emerentiana,Emerentiana,Latin
Emericus,Emericus,Latin
Emerita,Emerita,Latin
Emeritus,Emeritus,Latin
Emerius,Emerius,Latin
Emetherius,Emetherius,Latin
Emetrius,Emetrius,Latin
Emigdius,Emigdius,Latin
Emile,Emile,English
Emile,Emilio,Latin
Emiliana,Emiliana,English
Emilianus,Emilianus,Latin
Emilius,Emilius,Latin
Emmanuel,Emmanuel,English
Emmeramus,Haimeramus,Latin
Emmeramus,Emmeramus,Latin
Emmeramus,Hemmerammus,Latin
Emmeramus,Heimeramus,Latin
Emmo,Emmo,Latin
Emmon,Emmon,Latin
Endeus,Endeus,Latin
Engelbertus,Engelbertus,Latin
Engelmarus,Engelmarus,Latin
Engelmund,Engelmund,Latin
Englecius,Englecius,Latin
Engratia,Engratia,Latin
Engratia,Encratidis,Latin
Ennodius,Ennodius,Latin
Enogatus,Enogatus,Latin
Eobanus,Eobanus,Latin
Eoharnus,Eoharnus,Latin
Eoladus,Eoladus,Latin
Eonius,Eonius,Latin
Eormenhildis,Eormenhildis,Latin
Eormenhildis,Ermenildis,Latin
Eovaldus,Eovaldus,Latin
Epaphroditus,Epaphroditus,Latin
Eparchius,Eparchius,Latin
Epegatus,Epegatus,Latin
Ephenicus,Ephenicus,Latin
Ephisius,Ephisius,Latin
Epictetus,Epictetus,Latin
Epimachus,Epimachus,Latin
Epimeneus,Epimeneus,Latin
Epiphania,Epiphania,Latin
Epiphanius,Epiphanius,Latin
Eptadius,Eptadius,Latin
Equitius,Equitius,Latin
Erasmus,Erasmus,Latin
Erasmus,Erasmus,Latin
Erasmus,Herasmus,Latin
Eremberta,Eremberta,Latin
Erembertus,Erembertus,Latin
Eresvitha,Eresvitha,Latin
Erfo,Erfo,Latin
Ergnata,Ergnata,Latin
Erhardus,Erhardus,Latin
Eric,Ericus,Latin
Eric,Heinricus,Latin
Eric,Eric,English
Erineus,Erineus,Latin
Erineus,Erneus,Latin
Erintrudis,Erndrudis,Latin
Erintrudis,Erintrudis,Latin
Erintrudis,Erintrudis,Latin
Erintrudis,Erendrudis,Latin
Erkenbertus,Erkenbertus,Latin
Erkenbodonis,Erkenbodonis,Latin
Erkentrudis,Erkentrudis,Latin
Erkenwoldius,Erkenwoldius,Latin
Erkenwoldus,Erkenwoldus,Latin
Erluinus,Erluinus,Latin
Ermelindis,Ermelindis,Latin
Ermenburga,Ermenburga,Latin
Ermenfredus,Ermenfredus,Latin
Ermenfredus,Hermenfridus,Latin
Ermengaudus,Ermengaudus,Latin
Ermenigildis,Ermenigildis,Latin
Ermenigildis,Hermenegildis,Latin
Ermenigildis,Emergildis,Latin
Ermino,Ermino,Latin
Erminoldus,Erminoldus,Latin
Esaia,Esaia,Latin
Eskillus,Eskillus,Latin
Esopius,Esopius,Latin
Estervinus,Easterwinus,Latin
Estervinus,Estervinus,Latin
Eternus,Eternus,Latin
Ethbinus,Ethbinus,Latin
Ethelbertus,Ethelbertus,Latin
Ethelburga,Ethelburga,Latin
Etheldreda,Etheldreda,Latin
Etheldreda,Ethildrida,Latin
Etheldreda,Ediltrudis,Latin
Etheldreda,Aetheldryda,Latin
Etheldrita,Etheldrita,Latin
Ethelredus,Ethelredus,Latin
Ethelwida,Ethelwida,Latin
Ethelwoldus,Ethelwoldus,Latin
Ethelwoldus,Adelwaldus,Latin
Ethelwoldus,Aedelwaldus,Latin
Ethelwoldus,Athelwaldus,Latin
Etherius,Etherius,Latin
Ethernanus,Ethernanus,Latin
Ethernascus,Ethernascus,Latin
Euaristus,Euaristus,Latin
Eubertus,Eubertus,Latin
Eucharius,Eucharius,Latin
Eucherius,Eucherius,Latin
Eudaldus,Eudaldus,Latin
Eudo,Eudo,Latin
Euergillus,Evergisillus,Latin
Euergillus,Euergillus,Latin
Euergillus,Ebergisilus,Latin
Eufredus,Eufredus,Latin
Eugendus,Eugendus,Latin
Eugene,Eugene,English
Eugene,Eugenius,Latin
Eugenia,Eugenia,English
Eugenianus,Eugenianus,Latin
Eugeus,Eugeus,Latin
Eulalie,Eulalie,English
Eulalie,Eulalie,English
Eulalie,Eulalia,Latin
Eulalie,Euthalia,Latin
Eulalie,Eulalia,Latin
Eulalius,Eulalius,Latin
Eulalius,Euladius,Latin
Eulalius,Eoaldus,Latin
Eulogius,Eulogius,Latin
Eumachius,Eumachius,Latin
Eunanus,Eunanus,Latin
Eunomius,Eunomius,Latin
Eunucius,Eunucius,Latin
Eupergius,Eupergius,Latin
Euphebius,Ephebus,Latin
Euphebius,Euphebius,Latin
Euphemia,Eufemia,Latin
Euphemia,Eufemia,Latin
Euphemia,Euphemia,English
Euphemia,Euphemia,Latin
Euphemia,Euphemia,English
Euphrasia,Eufraxia,Latin
Euphrasia,Euphrasia,Latin
Euphrasius,Euphrasius,Latin
Euphronius,Euphronius,Latin
Euphrosyna,Euphrosyna,Latin
Euphrosyne,Euphrosyne,Latin
Euphrosynus,Euphrosynus,Latin
Eupilius,Eupilius,Latin
Euplus,Euplus,Latin
Euprepitis,Euprepitis,Latin
Euprepius,Euprepius,Latin
Euprobius,Euprobius,Latin
Eupuria,Eupuria,Latin
Euriela,Euriela,Latin
Europia,Europia,Latin
Eurosia,Eurosia,Latin
Eusanius,Eusanius,Latin
Eusebia,Eusebia,Latin
Eusebius,Eusebius,Latin
Euseus,Euseus,Latin
Eusicius,Eusicius,Latin
Euspicius,Euspicius,Latin
Eustachius,Eustathius,Latin
Eustachius,Eustasius,Latin
Eustachius,Eustachius,Latin
Eustacius,Eustacius,Latin
Eustadiola,Eustadiola,Latin
Eustadiola,Stadiola,Latin
Eusterius,Eusterius,Latin
Eustochia,Eustochia,Latin
Eustochius,Eustochius,Latin
Eustorgius,Eustorgius,Latin
Euthicetis,Euthicetis,Latin
Euthymius,Euthymius,Latin
Eutropia,Eutropia,Latin
Eutropius,Eutropius,Latin
Eutychianus,Eutychianus,Latin
Eutychius,Eutychius,Latin
Eutychius,Euticius,Latin
Eva,Eva,English
Evagrius,Evagrius,Latin
Evangelista,Evangelista,Latin
Evasius,Evasius,Latin
Evellius,Evellius,Latin
Eventius,Evantius,Latin
Eventius,Eventius,Latin
Eventius,Eventius,Latin
Everett,Everardus,Latin
Everett,Everett,English
Everett,Eberhardus,Latin
Everildis,Everildis,Latin
Evermarus,Evermarus,Latin
Evermodus,Evermodus,Latin
Evidius,Evidius,Latin
Evodius,Evodius,Latin
Evonius,Evonius,Latin
Evortius,Evortius,Latin
Evortius,Evurcius,Latin
Evrardus,Evrardus,Latin
Evremund,Evremund,Latin
Ewald,Ewald,Latin
Expletius,Expletius,Latin
Exuperantia,Exuperantia,Latin
Exuperantius,Exuperantius,Latin
Exuperia,Exuperia,Latin
Exuperia,Exuperia,Latin
Exuperia,Speria,Latin
Exuperius,Exuperius,Latin
Eynardus,Eynardus,Latin
Ezechiel,Ezechiel,Latin
Ezelinda,Ezelinda,Latin
Fabian,Fabianus,Latin
Fabian,Fabian,English
Fabiola,Fabiola,English
Fabius,Fabius,Latin
Fabricianus,Fabricianus,Latin
Faciolus,Fasciolus,Latin
Faciolus,Faciolus,Latin
Facius,Facius,Latin
Facundinus,Facundinus,Latin
Fagnanus,Fachnanus,Latin
Fagnanus,Fagnanus,Latin
Faith,Fides,Latin
Faith,Faith,English
Falcon,Falcon,Latin
Falconis,Falconis,Latin
Famianus,Famianus,Latin
Fanchea,Fanchea,Latin
Fandila,Fandila,Latin
Fantinus,Fantinus,Latin
Faraildis,Faraildis,Latin
Faro,Pharo,Latin
Faro,Faro,Latin
Faro,Faro,Latin
Fastrada,Fastrada,Latin
Fausta,Fausta,Latin
Faustina,Faustina,Latin
Faustinianus,Faustinianus,Latin
Faustinus,Faustinus,Latin
Faustus,Faustus,Latin
Febrionia,Febrionia,Latin
Fechinus,Fechinus,Latin
Fedlimidus,Fedlimidus,Latin
Felicianus,Felicianus,Latin
Felicissima,Felicissima,Latin
Felicissimus,Felicissimus,Latin
Felicity,Felicity,English
Felicity,Felicitas,Latin
Felicius,Felicius,Latin
Felicola,Felicola,Latin
Felix,Felix,English
Ferdinand,Ferdinandus,Latin
Ferdinand,Ferdinand,English
Fergeolus,Fergeolus,Latin
Fergus,Fergus,Latin
Fergusianus,Fergusianus,Latin
Fermerius,Fermerius,Latin
Ferreolus,Ferreolus,Latin
Ferrocinta,Ferrocinta,Latin
Ferrus,Ferrus,Latin
Ferrutius,Ferrutius,Latin
Festus,Festus,Latin
Fibicius,Fibicius,Latin
Fidelis,Fidelis,Latin
Fidentianus,Fidentianus,Latin
Fidentius,Fidentius,Latin
Fideus,Fideus,Latin
Fidis,Fidis,Latin
Fidivetenus,Fidivetenus,Latin
Fidolus,Fidolus,Latin
Fidolus,Vala,Latin
Fidolus,Phala,Latin
Fidolus,Fala,Latin
Fiecus,Fiacc,Latin
Fiecus,Fecus,Latin
Fiecus,Fiecus,Latin
Filagonia,Filagonia,Latin
Fincana,Fincana,Latin
Findanus,Findanus,Latin
Findanus,Fundanus,Latin
Findanus,Vindanus,Latin
Findoca,Findoca,Latin
Fingenius,Fingenius,Latin
Finianus,Finianus,Latin
Finnanus,Finnanus,Latin
Fintanus,Mundus,Latin
Fintanus,Munnus,Latin
Fintanus,Fintanus,Latin
Firmatus,Firmatus,Latin
Firmian,Firmianus,Latin
Firmian,Firmanus,Latin
Firmian,Firmian,Latin
Firmina,Firmina,Latin
Firminus,Firminus,Latin
Firmus,Firmus,Latin
Flaccus,Flaccus,Latin
Flamidianus,Flamidianus,Latin
Flaminia,Flaminia,Latin
Flannanus,Flannanus,Latin
Flavia,Flavia,English
Flavianus,Flavianus,Latin
Flavitus,Flavitus,Latin
Flavius,Flavius,Latin
Fledericus,Fledericus,Latin
Flocellus,Flocellus,Latin
Flocellus,Frecillus,Latin
Flocellus,Floscellus,Latin
Flodoveus,Flodoveus,Latin
Flora,Flora,English
Floregius,Floregius,Latin
Florence,Florence,English
Florence,Florentia,Latin
Florentine,Florentina,Latin
Florentine,Florentine,English
Florentinus,Florentinus,Latin
Florentius,Florentius,Latin
Florian,Florianus,Latin
Florian,Florian,English
Florian,Florinus,Latin
Floriana,Floriana,Latin
Floribertus,Floribertus,Latin
Floridus,Floridus,Latin
Florina,Florina,Latin
Floris,Floris,Latin
Florus,Florus,Latin
Flosculus,Flosculus,Latin
Foca,Foca,Latin
Focas,Focatus,Latin
Focas,Focas,Latin
Foderarius,Foderarius,Latin
Foelan,Filanus,Latin
Foelan,Foelan,Latin
Foelan,Foelanus,Latin
Foelan,Felanus,Latin
Foilenna,Foilenna,Latin
Foillanus,Foillanus,Latin
Folcwinus,Folcwinus,Latin
Forannanus,Foredanus,Latin
Forannanus,Forannanus,Latin
Formerius,Formerius,Latin
Fortis,Fortis,Latin
Fortkernus,Fortkernus,Latin
Fortunata,Fortunata,Latin
Fortunatus,Fortunatus,Latin
Fortus,Fortus,Latin
Fotinus,Fotinus,Latin
Fracanus,Fracanus,Latin
Fragulfus,Fragulfus,Latin
Frambaldus,Frambaldus,Latin
Framechildis,Framechildis,Latin
Francarius,Francarius,Latin
Francarius,Fragarius,Latin
Frances,Francisca,Latin
Frances,Franciscina,Latin
Frances,Francisca,Latin
Frances,Frances,English
Frances,Frances,English
Francha,Francha,Latin
Francis,Francis,English
Francis,Franciscus,Latin
Francoveus,Francoveus,Latin
Francus,Francus,Latin
Fraternus,Fraternus,Latin
Frechorius,Frechorius,Latin
Fredebertus,Fredebertus,Latin
Fredegaudus,Fredegaudus,Latin
Frederic,Frederic,English
Frederic,Fredericus,Latin
Fredulfus,Fredulfus,Latin
Fremerius,Fremerius,Latin
Fremundus,Fremundus,Latin
Frenscendis,Frenscendis,Latin
Friardus,Friardus,Latin
Fridestanus,Fridestanus,Latin
Fridolinus,Fridolinus,Latin
Frigidianus,Frigidianus,Latin
Frigidianus,Fredianus,Latin
Frigidianus,Fridianus,Latin
Frisius,Frisius,Latin
Fritheswitha,Fritheswitha,Latin
Fritheswitha,Fredeswinda,Latin
Fritheswitha,Frideswida,Latin
Frodoaldus,Fredaldus,Latin
Frodoaldus,Frodoaldus,Latin
Frodoberta,Frodoberta,Latin
Frodobertus,Frodobertus,Latin
Frodulfus,Frodulfus,Latin
Froilanus,Froilanus,Latin
Frominius,Frominius,Latin
Fromundus,Fromundus,Latin
Frontasius,Frontasius,Latin
Frontinianus,Frontinianus,Latin
Fronto,Fronto,Latin
Frontus,Frontus,Latin
Fructuosus,Fructuosus,Latin
Fructus,Fructus,Latin
Frudoca,Frudoca,Latin
Fulbertus,Fulbertus,Latin
Fulcaldus,Fulcaldus,Latin
Fulco,Fulco,Latin
Fulcrannus,Fulcrannus,Latin
Fulgentius,Fulgentius,Latin
Fulradus,Fulradus,Latin
Furmenius,Furmenius,Latin
Furmenius,Frumentius,Latin
Furseus,Furseus,Latin
Fusca,Fusca,Latin
Fuscianus,Fuscianus,Latin
Fymbertus,Finbarrus,Latin
Fymbertus,Barrus,Latin
Fymbertus,Fymbertus,Latin
Gabinus,Gabinus,Latin
Gaius,Gaius,Latin
Gajus,Gajus,Latin
Galactorius,Galactorius,Latin
Galdinus,Galdinus,Latin
Galfardus,Gualfardus,Latin
Galfardus,Galfardus,Latin
Galganus,Galganus,Latin
Galla,Galla,Latin
Gallicanus,Gallicanus,Latin
Galliota,Galliota,Latin
Gallus,Gallus,Latin
Gamelbertus,Gamelbertus,Latin
Gandolfus,Gandolfus,Latin
Garibaldus,Gaubaldus,Latin
Garibaldus,Garibaldus,Latin
Garibaldus,Garibaldus,Latin
Garrett,Geraldus,Latin
Garrett,Garrett,English
Garrett,Gerardus,Latin
Gaudentius,Gaudentius,Latin
Gaudientius,Gaudientius,Latin
Gaudinus,Gaudinus,Latin
Gaudiosus,Gaudiosus,Latin
Gaugericus,Gaugericus,Latin
Gaulienus,Gaulienus,Latin
Gausbertus,Gausbertus,Latin
Gavinus,Gavinus,Latin
Gebhardus,Gebhardus,Latin
Gebizon,Gebizon,Latin
Gebuinus,Jubinus,Latin
Gebuinus,Gebuinus,Latin
Gedrocius,Gedrocius,Latin
Gelasius,Gelasius,Latin
Geminianus,Geminianus,Latin
Geminus,Geminus,Latin
Gemma,Gemma,English
Gemmulus,Gemmulus,Latin
Genebaldus,Genebaldus,Latin
Genefeva,Genefeva,Latin
Generosus,Generosus,Latin
Genesia,Genesia,Latin
Genesius,Genesius,Latin
Geneveus,Geneveus,Latin
Genevieve,Genevieve,Latin
Gengulphus,Gingulphus,Latin
Gengulphus,Gundolfus,Latin
Gengulphus,Gangulphus,Latin
Gengulphus,Gengulphus,Latin
Genistus,Genistus,Latin
Genitus,Genitus,Latin
Gennadius,Gennadius,Latin
Genofeva,Genofeva,Latin
Gentianus,Gentianus,Latin
Gentilia,Gentilia,Latin
Gentius,Gentius,Latin
Genulphus,Gendulphus,Latin
Genulphus,Genulphus,Latin
Geoffrey,Geoffrey,English
Geoffrey,Gaufridus,Latin
George,Georgius,Latin
George,George,English
Georgia,Georgia,English
Georius,Georius,Latin
Gerannus,Gerannus,Latin
Gerardesca,Gerardesca,Latin
Gerasimus,Gerasimus,English
Gerbaldus,Gerbaldus,Latin
Gerbergis,Gerbergis,Latin
Gerboldus,Gerboldus,Latin
Gerebernus,Gerebernus,Latin
Gereboldus,Gereboldus,Latin
Gerekinus,Gerekinus,Latin
Geremarus,Germerius,Latin
Geremarus,Geremarus,Latin
Gereon,Gereon,Latin
Geretrandus,Geretrandus,Latin
Gerius,Gerius,Latin
Gerlacus,Gerlacus,Latin
Gerlandus,Gerlandus,Latin
Gerlandus,Gerlandus,Latin
Gerlandus,Gellandus,Latin
Germaine,Germaine,English
Germaine,Germana,Latin
Germanicus,Germanius,Latin
Germanicus,Germanicus,Latin
Germanus,Germanus,Latin
Geroldus,Geroldus,Latin
Gerontius,Gerontius,Latin
Gertrude,Gertrude,English
Gertrude,Gertrude,English
Gertrude,Gertrudis,Latin
Gerulfus,Gerulfus,Latin
Gerundius,Gerundius,Latin
Gervadius,Gervadius,Latin
Gervinus,Gervinus,Latin
Gezzelinus,Gisislenus,Latin
Gezzelinus,Gezzelinus,Latin
Gibitrudis,Gibitrudis,Latin
Gildardus,Gildardus,Latin
Gildardus,Gildardus,Latin
Gildardus,Godardus,Latin
Gildas,Gildas,Latin
Gildericus,Gildericus,Latin
Gilduinus,Gilduinus,Latin
Gingurianus,Gingurianus,Latin
Giselle,Giselle,English
Giselle,Gisela,Latin
Gislebertus,Gislebertus,Latin
Gislemerius,Gislemerius,Latin
Glascianus,Glascianus,Latin
Glisens,Glisens,Latin
Gloriosus,Gloriosus,Latin
Gobbanus,Gobbanus,Latin
Gobertus,Gobertus,Latin
Gobnata,Gobnata,Latin
Gobrianus,Gobrianus,Latin
Gobrianus,Gibrianus,Latin
Godeberta,Godeberta,Latin
Godebertus,Godebertus,Latin
Godegrand,Godegrand,Latin
Godegrand,Chrodegangus,Latin
Godegrand,Godegrandus,Latin
Godehardus,Godehardus,Latin
Godeleva,Godeleva,Latin
Godericus,Godericus,Latin
Godermundus,Godermundus,Latin
Godina,Godina,Latin
Godo,Godo,Latin
Godoaldus,Godoaldus,Latin
Godranus,Waldraudus,Latin
Godranus,Godranus,Latin
Godwinus,Godwinus,Latin
Goericus,Goericus,Latin
Gohardus,Gohardus,Latin
Golvenus,Golvenus,Latin
Gondebertus,Gondebertus,Latin
Gondebertus,Gundebertus,Latin
